,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
10,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 10)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5027675276752768,0.44765155224819136,0.653101236686553,0.5027675276752768,0.713279132791328,0.5027675276752768,0.5027675276752768,0.4780500212120839,0.4885819688669968,0.5027675276752768
11,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 20)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5599630996309963,0.5146583264707556,0.7392542337921122,0.5599630996309963,0.7155374887082204,0.5599630996309963,0.5599630996309963,0.5110013362603233,0.5907189752324251,0.5599630996309963
12,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 30)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4981549815498155,0.45714020317548004,0.6577576941374195,0.4981549815498155,0.6820686540198735,0.4981549815498155,0.4981549815498155,0.4644731711221508,0.48920857204734625,0.4981549815498155
13,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 40)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5618121094672006,0.6794408798291884,0.5,0.7221706026584075,0.5,0.5,0.5349729718155887,0.5118474813874456,0.5
14,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 50)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5627306273062731,0.45232964379513346,0.718301840877127,0.5627306273062731,0.7064653503677895,0.5627306273062731,0.5627306273062731,0.4724497910534291,0.5653487650096082,0.5627306273062731
15,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 60)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.477859778597786,0.3991674826694372,0.6102942408397591,0.477859778597786,0.703458510775584,0.477859778597786,0.477859778597786,0.42184880800630536,0.44399128540204785,0.477859778597786
16,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 70)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5092250922509225,0.453033172399264,0.6692908902300988,0.5092250922509225,0.7214221189830946,0.5092250922509225,0.5092250922509225,0.4825830942017635,0.500862794808026,0.5092250922509225
17,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 80)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49538745387453875,0.4117067353778982,0.657326714583197,0.49538745387453875,0.7046070460704607,0.49538745387453875,0.49538745387453875,0.4284455178528917,0.47970031749040415,0.49538745387453875
18,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 90)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5083025830258303,0.45797876404118587,0.6522078187998577,0.5083025830258303,0.6438185572331915,0.5083025830258303,0.5083025830258303,0.48019644743342466,0.5029201551226389,0.5083025830258303
19,"(10, (0, 1), (100, 200), 1.5, -0.3, 10, 2, 15, 100)",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48985239852398527,0.44862041258714197,0.6428251013624474,0.48985239852398527,0.7048457865531037,0.48985239852398527,0.48985239852398527,0.47614380407131046,0.4746555086551669,0.48985239852398527
