,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
89,"(10, (0.3, 0.7), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046632124352331,0.7385121051787719,0.7215004722776743,0.7046632124352331,0.6675039246467818,0.7046632124352331,0.7046632124352331,0.674266397551884,0.687354069620971,0.7046632124352331
90,"(10, (0.3, 0.7), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5702643706039292,0.5832160209985099,0.6113989637305699,0.5645264921937616,0.6113989637305699,0.6113989637305699,0.55364100736517,0.5840684654275259,0.6113989637305699
91,"(10, (0.3, 0.7), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6018697961527418,0.6246298639282734,0.6528497409326425,0.6121071213295445,0.6528497409326425,0.6528497409326425,0.6022214103032518,0.6334766896170498,0.6528497409326425
92,"(10, (0.3, 0.7), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735751295336787,0.6266375157752537,0.6496905918196438,0.6735751295336787,0.646016069524207,0.6735751295336787,0.6735751295336787,0.6263289310554424,0.6513047421703304,0.6735751295336787
93,"(10, (0.3, 0.7), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.5864114425836685,0.6234251670729171,0.6424870466321243,0.6026164311878598,0.6424870466321243,0.6424870466321243,0.589098532494759,0.627448105060775,0.6424870466321243
94,"(10, (0.3, 0.7), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6332717149710614,0.673435735662699,0.6683937823834197,0.6401221442812762,0.6683937823834197,0.6683937823834197,0.6267482814501163,0.6619652380888537,0.6683937823834197
95,"(10, (0.3, 0.7), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735751295336787,0.6448023531569776,0.6518760871694805,0.6735751295336787,0.6376434897230557,0.6735751295336787,0.6735751295336787,0.6311313207864933,0.6522031360337596,0.6735751295336787
96,"(10, (0.3, 0.7), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6580310880829016,0.6473304473304474,0.6462508130901913,0.6580310880829016,0.6224019500692195,0.6580310880829016,0.6580310880829016,0.620484270060092,0.6383098258781642,0.6580310880829016
97,"(10, (0.3, 0.7), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.5934168827427254,0.6280659289479223,0.6476683937823834,0.6069789162013394,0.6476683937823834,0.6476683937823834,0.5971884734260972,0.6346189393180621,0.6476683937823834
98,"(10, (0.3, 0.7), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6253607503607503,0.6541871341094139,0.6632124352331606,0.6384860468043109,0.6632124352331606,0.6632124352331606,0.6212748068615773,0.6484560055232135,0.6632124352331606
99,"(10, (0.3, 0.7), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6166494668042656,0.656322152531588,0.6683937823834197,0.6249084249084249,0.6683937823834197,0.6683937823834197,0.6196081567373051,0.6610953131700688,0.6683937823834197
100,"(10, (0.3, 0.7), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7357512953367875,0.7080006780235614,0.7243284866066195,0.7357512953367875,0.7076976067934476,0.7357512953367875,0.7357512953367874,0.7054973256207742,0.7274366498432682,0.7357512953367875
101,"(10, (0.3, 0.7), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6580310880829016,0.6094845658931541,0.6440253819712493,0.6580310880829016,0.6198186382634846,0.6580310880829016,0.6580310880829016,0.6121061180581415,0.6483572982075477,0.6580310880829016
102,"(10, (0.3, 0.7), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.647494318246708,0.6674786098786616,0.6839378238341969,0.6523008034762103,0.6839378238341969,0.6839378238341969,0.6466226841613839,0.6720490077678194,0.6839378238341969
103,"(10, (0.3, 0.7), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7979274611398963,0.7745781495781495,0.7925707906277855,0.7979274611398963,0.7614861329147044,0.7979274611398963,0.7979274611398963,0.7631015944394052,0.7911966034107364,0.7979274611398963
104,"(10, (0.3, 0.7), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7357512953367875,0.7186226146554464,0.7234550734051027,0.7357512953367875,0.7092290470228987,0.7357512953367875,0.7357512953367874,0.7064276850338875,0.7214531233539078,0.7357512953367875
105,"(10, (0.3, 0.7), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046632124352331,0.6751748251748252,0.6934291097503533,0.7046632124352331,0.6703733879140751,0.7046632124352331,0.7046632124352331,0.6700562574073978,0.6965748307774043,0.7046632124352331
106,"(10, (0.3, 0.7), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.772020725388601,0.7526960784313724,0.7666526973483694,0.772020725388601,0.752110698222814,0.772020725388601,0.7720207253886011,0.7516171318414214,0.7684605653492034,0.772020725388601
107,"(10, (0.3, 0.7), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.694300518134715,0.6661368782862631,0.7101730622276747,0.694300518134715,0.6585855374282138,0.694300518134715,0.694300518134715,0.6616005253776152,0.7014160598914926,0.694300518134715
108,"(10, (0.3, 0.7), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046632124352331,0.6747621027346637,0.6934009986443482,0.7046632124352331,0.6712821837595797,0.7046632124352331,0.7046632124352331,0.6707453310433397,0.696899104550268,0.7046632124352331
109,"(10, (0.3, 0.7), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6144273941460642,0.6360889884225823,0.6528497409326425,0.623349164397989,0.6528497409326425,0.6528497409326425,0.6144554623273158,0.6396478317517907,0.6528497409326425
110,"(10, (0.3, 0.7), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7253886010362695,0.7046581972171809,0.712723921649756,0.7253886010362695,0.6948578847313024,0.7253886010362695,0.7253886010362695,0.6944588818224485,0.7136936312059149,0.7253886010362695
111,"(10, (0.3, 0.7), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6116446231089274,0.6266307023393913,0.6528497409326425,0.608758089409084,0.6528497409326425,0.6528497409326425,0.6006245120999218,0.6302386817293807,0.6528497409326425
112,"(10, (0.4, 0.6), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.6129705910527828,0.6560015327138614,0.6321243523316062,0.6047970113069571,0.6321243523316062,0.6321243523316062,0.6043859649122807,0.640146350331788,0.6321243523316062
113,"(10, (0.4, 0.6), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6266428692843787,0.6327729058611842,0.6632124352331606,0.6400174870337619,0.6632124352331606,0.6632124352331606,0.6171486995016408,0.6303347985152314,0.6632124352331606
114,"(10, (0.4, 0.6), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6116594516594517,0.6550523742233586,0.6424870466321243,0.6121839582960741,0.6424870466321243,0.6424870466321243,0.6060943887030844,0.6437081578780159,0.6424870466321243
115,"(10, (0.4, 0.6), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.60125,0.6515220207253887,0.6424870466321243,0.6009419152276295,0.6424870466321243,0.6424870466321243,0.5964601769911505,0.6428997202989591,0.6424870466321243
116,"(10, (0.4, 0.6), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.602526455026455,0.6483232584916523,0.6424870466321243,0.6044340228788693,0.6424870466321243,0.6424870466321243,0.5988863497272029,0.6413013370624298,0.6424870466321243
117,"(10, (0.4, 0.6), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6482069954761117,0.6502707301051533,0.6632124352331606,0.6206890156257244,0.6632124352331606,0.6632124352331606,0.61676621630969,0.6402512356055489,0.6632124352331606
118,"(10, (0.4, 0.6), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.6068593171534348,0.6194840286199627,0.6476683937823834,0.6027210884353741,0.6476683937823834,0.6476683937823834,0.5928830074395944,0.6217034962239172,0.6476683937823834
119,"(10, (0.4, 0.6), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5823855803694513,0.608657488953745,0.6321243523316062,0.5976697202736986,0.6321243523316062,0.6321243523316062,0.5848067313419961,0.6147287800063783,0.6321243523316062
120,"(10, (0.4, 0.6), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5807998283488479,0.611231306255689,0.6269430051813472,0.5910100749160424,0.6269430051813472,0.6269430051813472,0.5837420956406515,0.6167317596269993,0.6269430051813472
121,"(10, (0.4, 0.6), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5738619347109913,0.6165832204423465,0.6269430051813472,0.5823513436533329,0.6269430051813472,0.6269430051813472,0.5768524787257768,0.6204789787711485,0.6269430051813472
122,"(10, (0.4, 0.6), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6580310880829016,0.6179032230573878,0.6321977395157664,0.6580310880829016,0.6214931542237148,0.6580310880829016,0.6580310880829016,0.6130599462536237,0.6379570763558812,0.6580310880829016
123,"(10, (0.4, 0.6), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7253886010362695,0.7034960611810708,0.7147647687461472,0.7253886010362695,0.6864853049301513,0.7253886010362695,0.7253886010362695,0.6867509091933152,0.7128696431819097,0.7253886010362695
124,"(10, (0.4, 0.6), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689119170984456,0.6551369531552459,0.6695584195386736,0.689119170984456,0.6539369009531758,0.689119170984456,0.689119170984456,0.6493174165901437,0.6738238722600475,0.689119170984456
125,"(10, (0.4, 0.6), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.5996131653588281,0.616194814698008,0.6476683937823834,0.6043956043956044,0.6476683937823834,0.6476683937823834,0.5931385370148524,0.6225848251917092,0.6476683937823834
126,"(10, (0.4, 0.6), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.5275199785578761,0.558762006787204,0.5854922279792746,0.5533334658108618,0.5854922279792746,0.5854922279792746,0.5348003848003848,0.5665369460706249,0.5854922279792746
127,"(10, (0.4, 0.6), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6321853238733413,0.6564698677194108,0.6632124352331606,0.6421212301863296,0.6632124352331606,0.6632124352331606,0.6313459074521022,0.6542593156101341,0.6632124352331606
128,"(10, (0.4, 0.6), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305699481865285,0.714196665108306,0.7236033495871151,0.7305699481865285,0.6890301982526214,0.7305699481865285,0.7305699481865285,0.6896390142311697,0.7169807367548328,0.7305699481865285
129,"(10, (0.4, 0.6), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5598372459825817,0.5875730812511082,0.6217616580310881,0.5746398267193927,0.6217616580310881,0.6217616580310881,0.5621212121212121,0.5990814884597269,0.6217616580310881
130,"(10, (0.4, 0.6), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.6201081464239359,0.6292217050329949,0.6476683937823834,0.6122886155435885,0.6476683937823834,0.6476683937823834,0.6084535961767196,0.6307293324237245,0.6476683937823834
131,"(10, (0.4, 0.6), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046632124352331,0.6778706606292814,0.6875120690557532,0.7046632124352331,0.6658294086865516,0.7046632124352331,0.7046632124352331,0.6629772325482673,0.6874208938932638,0.7046632124352331
132,"(10, (0.4, 0.6), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5654019404019404,0.5837915935066195,0.6217616580310881,0.5754055468341183,0.6217616580310881,0.6217616580310881,0.5604389397755772,0.5922448575563013,0.6217616580310881
133,"(10, (0.4, 0.6), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5670773788483227,0.5902971994351618,0.5958549222797928,0.5652140505666726,0.5958549222797928,0.5958549222797928,0.5650771465177695,0.5921830755714951,0.5958549222797928
134,"(10, (0.4, 0.6), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5544041450777202,0.5024802783423473,0.5290174360211881,0.5544041450777202,0.5254336983089244,0.5544041450777202,0.5544041450777202,0.5078281745691503,0.5354818101973425,0.5544041450777202
135,"(10, (0.4, 0.6), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6536796536796537,0.672431195747258,0.6839378238341969,0.644980095251343,0.6839378238341969,0.6839378238341969,0.6436861726282884,0.6734280431652527,0.6839378238341969
136,"(10, (0.4, 0.6), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6257347670250897,0.6483893253106022,0.6683937823834197,0.6360073922460903,0.6683937823834197,0.6683937823834197,0.6261795576254626,0.6532283230890188,0.6683937823834197
137,"(10, (0.4, 0.6), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6496751624187905,0.6774902704088369,0.6839378238341969,0.6589988673171313,0.6839378238341969,0.6839378238341969,0.6468532199713808,0.6734696417332461,0.6839378238341969
138,"(10, (0.4, 0.6), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6255313079446584,0.6376990118414956,0.6528497409326425,0.621817724168538,0.6528497409326425,0.6528497409326425,0.619207336222599,0.6406082102922037,0.6528497409326425
139,"(10, (0.4, 0.6), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.6132308779367603,0.6243413483584164,0.6476683937823834,0.6087965078923488,0.6476683937823834,0.6476683937823834,0.6017294750355494,0.6264668766717735,0.6476683937823834
140,"(10, (0.5, 0.5), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7202072538860104,0.6896590196362232,0.7017403615618885,0.7202072538860104,0.6929356357927787,0.7202072538860104,0.7202072538860104,0.6832292559402466,0.7020729322584439,0.7202072538860104
141,"(10, (0.5, 0.5), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.60550500095847,0.619339688039468,0.6528497409326425,0.6221542170909259,0.6528497409326425,0.6528497409326425,0.6019766397124887,0.6230185886066226,0.6528497409326425
142,"(10, (0.5, 0.5), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5793427230046948,0.6298620739983946,0.616580310880829,0.5804675131980738,0.616580310880829,0.616580310880829,0.5714840714840715,0.6158544391705014,0.616580310880829
143,"(10, (0.5, 0.5), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6282679738562091,0.6762293000101595,0.6632124352331606,0.6257125635064152,0.6632124352331606,0.6632124352331606,0.6222283987931068,0.6655383710525511,0.6632124352331606
144,"(10, (0.5, 0.5), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5896310101314624,0.5971314078646223,0.6217616580310881,0.5772231385251277,0.6217616580310881,0.6217616580310881,0.567652329749104,0.5942155551841327,0.6217616580310881
145,"(10, (0.5, 0.5), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.5888673973780357,0.6097887707412567,0.6424870466321243,0.6051997429935948,0.6424870466321243,0.6424870466321243,0.5897538790797218,0.6179879240512646,0.6424870466321243
146,"(10, (0.5, 0.5), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6296296296296297,0.632463002472146,0.6528497409326425,0.6137816372897748,0.6528497409326425,0.6528497409326425,0.6064919830529938,0.6273451357556604,0.6528497409326425
147,"(10, (0.5, 0.5), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6462997320140177,0.6604080350934532,0.6839378238341969,0.6512489318999265,0.6839378238341969,0.6839378238341969,0.641518930004907,0.6641158803658189,0.6839378238341969
148,"(10, (0.5, 0.5), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5723880950229554,0.6003775402857114,0.6269430051813472,0.5882836873795282,0.6269430051813472,0.6269430051813472,0.576417415402408,0.6092736557375006,0.6269430051813472
149,"(10, (0.5, 0.5), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.5511118913857679,0.5821620117016941,0.6062176165803109,0.5779610383588684,0.6062176165803109,0.6062176165803109,0.5545301306363254,0.5845631663642576,0.6062176165803109
150,"(10, (0.5, 0.5), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5386022321701266,0.5544273125452786,0.5958549222797928,0.5489988010783672,0.5958549222797928,0.5958549222797928,0.5316224376291117,0.5624412847896627,0.5958549222797928
151,"(10, (0.5, 0.5), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5711821401190171,0.5970174670663543,0.6321243523316062,0.5873364730507588,0.6321243523316062,0.6321243523316062,0.573533456363228,0.6081848569582484,0.6321243523316062
152,"(10, (0.5, 0.5), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6373056994818653,0.5755963894261766,0.6067262304446739,0.6373056994818653,0.5907901622187336,0.6373056994818653,0.6373056994818653,0.579521204964054,0.6179022162021681,0.6373056994818653
153,"(10, (0.5, 0.5), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6373440086984457,0.6432409136287214,0.6683937823834197,0.6358643165153111,0.6683937823834197,0.6683937823834197,0.6254658385093168,0.6437067550606635,0.6683937823834197
154,"(10, (0.5, 0.5), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.505616241862518,0.5321842096687608,0.5699481865284974,0.534599818505786,0.5699481865284974,0.5699481865284974,0.5143934271723318,0.5448284142542621,0.5699481865284974
155,"(10, (0.5, 0.5), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6381376696022005,0.6629159296693474,0.6839378238341969,0.6445508680590055,0.6839378238341969,0.6839378238341969,0.6383670263266132,0.670152960951437,0.6839378238341969
156,"(10, (0.5, 0.5), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735751295336787,0.6406717780211756,0.6695390133307607,0.6735751295336787,0.6464452967165445,0.6735751295336787,0.6735751295336787,0.6415954415954416,0.6696780479163897,0.6735751295336787
157,"(10, (0.5, 0.5), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7150259067357513,0.691719229931501,0.7027926790229752,0.7150259067357513,0.6847445502056714,0.7150259067357513,0.7150259067357513,0.6842460615153788,0.7048563954460118,0.7150259067357513
158,"(10, (0.5, 0.5), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7409326424870466,0.717953342953343,0.7319484631660798,0.7409326424870466,0.7120600918069272,0.7409326424870466,0.7409326424870466,0.7128627360663288,0.7343882382703704,0.7409326424870466
159,"(10, (0.5, 0.5), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.623420425825924,0.642812488253437,0.6683937823834197,0.6291662526743901,0.6683937823834197,0.6683937823834197,0.6208154590507532,0.6496383074408066,0.6683937823834197
160,"(10, (0.5, 0.5), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6739861293187297,0.6728922114582118,0.6839378238341969,0.647899899979466,0.6839378238341969,0.6839378238341969,0.6456152705666892,0.663203932785015,0.6839378238341969
161,"(10, (0.5, 0.5), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5284974093264249,0.5138955745964507,0.5208615691894661,0.5284974093264249,0.4995992554762898,0.5284974093264249,0.5284974093264249,0.500143749743304,0.5188466586102414,0.5284974093264249
162,"(10, (0.5, 0.5), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6373056994818653,0.6126608273142247,0.6310443334804913,0.6373056994818653,0.6135603998171809,0.6373056994818653,0.6373056994818653,0.6126881283244503,0.6337124137912622,0.6373056994818653
163,"(10, (0.5, 0.5), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6348369372562921,0.6438069493601836,0.6528497409326425,0.6262186276652822,0.6528497409326425,0.6528497409326425,0.6271609307263558,0.6451171888429823,0.6528497409326425
164,"(10, (0.5, 0.5), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5618839209240383,0.5604137823223672,0.5751295336787565,0.5494386264729846,0.5751295336787565,0.5751295336787565,0.5464488211827588,0.558451470084687,0.5751295336787565
165,"(10, (0.5, 0.5), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7098445595854922,0.6917540291034268,0.7090922062518291,0.7098445595854922,0.6722956368525989,0.7098445595854922,0.7098445595854923,0.6736007735664211,0.7025983074542852,0.7098445595854922
166,"(10, (0.5, 0.5), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7202072538860104,0.6989249227845095,0.7093440591774104,0.7202072538860104,0.6898727553338765,0.7202072538860104,0.7202072538860104,0.6904120475971451,0.710897336099948,0.7202072538860104
167,"(10, (0.5, 0.5), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7253886010362695,0.6900227940400107,0.7180770887218209,0.7253886010362695,0.6806960369347349,0.7253886010362695,0.7253886010362695,0.6785778403615336,0.7161386993265678,0.7253886010362695
168,"(10, (0.6, 0.4), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.5913715913715913,0.6227422548666072,0.6476683937823834,0.5995151322456929,0.6476683937823834,0.6476683937823834,0.5922069964349376,0.632025383752182,0.6476683937823834
169,"(10, (0.6, 0.4), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5379476968007434,0.5909245743598631,0.5958549222797928,0.5415350171227206,0.5958549222797928,0.5958549222797928,0.5396090166759459,0.5932473474082344,0.5958549222797928
170,"(10, (0.6, 0.4), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6580310880829016,0.6170219198790627,0.633614136500887,0.6580310880829016,0.6240764660294498,0.6580310880829016,0.6580310880829016,0.6142819562691306,0.6388442592987805,0.6580310880829016
171,"(10, (0.6, 0.4), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689119170984456,0.6694611736929511,0.6711385621339201,0.689119170984456,0.6597261689485922,0.689119170984456,0.689119170984456,0.652052052052052,0.6665515256188831,0.689119170984456
172,"(10, (0.6, 0.4), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5502590194264569,0.575420523119545,0.616580310880829,0.5736263736263737,0.616580310880829,0.616580310880829,0.5546908472298063,0.5878164398897786,0.616580310880829
173,"(10, (0.6, 0.4), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7512953367875648,0.7495355857424822,0.7476728153429958,0.7512953367875648,0.7212646304870537,0.7512953367875648,0.7512953367875648,0.7255478714734273,0.7400717658022957,0.7512953367875648
174,"(10, (0.6, 0.4), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5482945189367208,0.5605800768609154,0.6010362694300518,0.5600593499327676,0.6010362694300518,0.6010362694300518,0.5412314635718891,0.5666935588939778,0.6010362694300518
175,"(10, (0.6, 0.4), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6093281985451433,0.6292776044749812,0.6528497409326425,0.6282296365479005,0.6528497409326425,0.6528497409326425,0.6081110388202126,0.6300207995523208,0.6528497409326425
176,"(10, (0.6, 0.4), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5655159226811292,0.591094275875933,0.616580310880829,0.5815193847743577,0.616580310880829,0.616580310880829,0.5682906201510733,0.5981012929646429,0.616580310880829
177,"(10, (0.6, 0.4), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6077097505668934,0.6243699552359804,0.6528497409326425,0.6180394650557399,0.6528497409326425,0.6528497409326425,0.6060453548406038,0.6309873857337159,0.6528497409326425
