,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
203,"(5, (0.7, 0.3), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7693053473263368,0.821544227886057,0.81,0.7799999999999999,0.81,0.81,0.772746913580247,0.8139351851851852,0.81
204,"(5, (0.7, 0.3), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.6052033011272142,0.6927913647342996,0.67,0.6066666666666666,0.67,0.67,0.6021929824561404,0.6779605263157894,0.67
205,"(5, (0.7, 0.3), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6627486256871564,0.7361919040479761,0.72,0.6666666666666666,0.72,0.72,0.6630864197530864,0.7264814814814815,0.72
206,"(5, (0.7, 0.3), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.717948717948718,0.764423076923077,0.76,0.6999999999999998,0.76,0.76,0.69657764689102,0.7528253920310101,0.76
207,"(5, (0.7, 0.3), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6825445120576967,0.7570064232589587,0.76,0.68,0.76,0.76,0.6781811514484781,0.7561606160616061,0.76
208,"(5, (0.7, 0.3), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7185059208868733,0.7837773998488283,0.78,0.7200000000000001,0.78,0.78,0.7188367188367187,0.7815517815517815,0.78
209,"(5, (0.7, 0.3), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7702229845626073,0.8135162950257291,0.82,0.7600000000000001,0.82,0.82,0.7639082834125182,0.8156496591613304,0.82
210,"(5, (0.7, 0.3), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44,0.3933573429371749,0.44297719087635057,0.44,0.39333333333333337,0.44,0.44,0.3876456249337605,0.4371988651649668,0.44
211,"(5, (0.7, 0.3), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.5171274961597542,0.5664170506912443,0.56,0.5133333333333333,0.56,0.56,0.5118807118807119,0.5606782106782107,0.56
212,"(5, (0.7, 0.3), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.5872035573122529,0.6577939723320158,0.64,0.5866666666666668,0.64,0.64,0.583364439467463,0.6458566629339306,0.64
213,"(5, (0.7, 0.3), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7806677985285795,0.8255008488964346,0.82,0.7733333333333334,0.82,0.82,0.7702164502164502,0.8176623376623376,0.82
214,"(5, (0.7, 0.3), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7120355834641549,0.773822605965463,0.77,0.7133333333333333,0.77,0.7699999999999999,0.7125767478708656,0.7718062982768865,0.77
215,"(5, (0.7, 0.3), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6806367771280053,0.7373294346978558,0.75,0.6733333333333333,0.75,0.75,0.6730769230769232,0.7403846153846154,0.75
216,"(5, (0.7, 0.3), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.5564102564102564,0.6576923076923077,0.68,0.5733333333333334,0.68,0.68,0.5525283797729618,0.6594943240454075,0.68
217,"(5, (0.7, 0.3), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49,0.4715038314176245,0.5202945402298851,0.49,0.48,0.49,0.49,0.46961035547670676,0.4982751823378672,0.49
218,"(5, (0.7, 0.3), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51,0.5232041203578205,0.6182095418812686,0.51,0.49333333333333335,0.51,0.51,0.48807979354118713,0.5388993513287299,0.51
219,"(5, (0.7, 0.3), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5848777348777349,0.668388030888031,0.6,0.5733333333333334,0.6,0.6,0.5685028554904937,0.621779440468445,0.6
220,"(5, (0.7, 0.3), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.592145396170164,0.6718868249054007,0.64,0.58,0.64,0.64,0.5734335839598997,0.6458646616541354,0.64
221,"(5, (0.7, 0.3), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6671103223898255,0.7452307009760426,0.74,0.6666666666666666,0.74,0.74,0.6659996188298075,0.741923956546598,0.74
222,"(5, (0.7, 0.3), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6979173207744637,0.7530298273155417,0.75,0.7000000000000001,0.75,0.75,0.6988472964943554,0.7514081996434938,0.75
223,"(5, (0.7, 0.3), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6497668997668997,0.7132867132867133,0.72,0.6466666666666666,0.72,0.72,0.6473369489639828,0.7158948685857323,0.72
224,"(5, (0.8, 0.2), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.7951024487756122,0.8463268365817092,0.84,0.7999999999999999,0.84,0.8399999999999999,0.7956664147140339,0.8416477702191988,0.84
225,"(5, (0.8, 0.2), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.681963645673323,0.7510560675883257,0.74,0.68,0.74,0.74,0.6773144040224786,0.7426796805678794,0.74
226,"(5, (0.8, 0.2), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7534722222222223,0.8053002450980392,0.8,0.7399999999999999,0.8,0.8000000000000002,0.736130755932736,0.7946723243752944,0.8
227,"(5, (0.8, 0.2), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6794786096256685,0.749805035650624,0.75,0.6733333333333333,0.75,0.75,0.6651761054995323,0.7414563365503918,0.75
228,"(5, (0.8, 0.2), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7299836601307189,0.7925857843137254,0.79,0.7200000000000001,0.79,0.79,0.7151624936929784,0.7838966227449812,0.79
229,"(5, (0.8, 0.2), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6410256410256411,0.7211538461538461,0.73,0.64,0.73,0.7299999999999999,0.6396884995132804,0.7248644138506467,0.73
230,"(5, (0.8, 0.2), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7824292824292826,0.8272065772065773,0.8,0.7333333333333334,0.8,0.8000000000000002,0.7192705039004849,0.78455091714105,0.8
231,"(5, (0.8, 0.2), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69,0.6571428571428571,0.7190476190476189,0.69,0.6666666666666666,0.69,0.69,0.6575235538320033,0.6996644045044372,0.69
232,"(5, (0.8, 0.2), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.717922077922078,0.7684415584415585,0.77,0.7200000000000001,0.77,0.7699999999999999,0.7174789241268567,0.7681091930951425,0.77
233,"(5, (0.8, 0.2), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7586293776769967,0.8138699924414209,0.81,0.7600000000000001,0.81,0.81,0.7588681160109733,0.8115753294324723,0.81
234,"(5, (0.8, 0.2), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.752913752913753,0.8050699300699301,0.81,0.7466666666666667,0.81,0.81,0.7487136698651091,0.8066332916145181,0.81
235,"(5, (0.8, 0.2), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7466666666666667,0.8,0.8,0.7466666666666667,0.8,0.8000000000000002,0.7466666666666667,0.8,0.8
236,"(5, (0.8, 0.2), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6582737313287598,0.7340899138811853,0.74,0.6533333333333333,0.74,0.74,0.6482259570494864,0.731267507002801,0.74
237,"(5, (0.8, 0.2), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6860145573380868,0.7596089572192513,0.76,0.68,0.76,0.76,0.6717767655655389,0.7513573266494017,0.76
238,"(5, (0.8, 0.2), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,0.5069607843137255,0.5566911764705883,0.56,0.5066666666666667,0.56,0.56,0.5067394086347411,0.5582723782582341,0.56
239,"(5, (0.8, 0.2), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.746031746031746,0.7916666666666667,0.77,0.7666666666666666,0.77,0.7699999999999999,0.751448032416039,0.7755425460511597,0.77
240,"(5, (0.8, 0.2), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7152915019762845,0.7810338438735178,0.76,0.7133333333333334,0.76,0.76,0.7099119696404131,0.7668089772303098,0.76
241,"(5, (0.8, 0.2), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7187938288920056,0.7836605890603084,0.77,0.7266666666666667,0.77,0.7699999999999999,0.7192460317460317,0.7738095238095238,0.77
242,"(5, (0.8, 0.2), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.7952813852813853,0.841461038961039,0.84,0.7933333333333333,0.84,0.8399999999999999,0.7926107319684196,0.8394580489763147,0.84
243,"(5, (0.8, 0.2), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.66,0.74,0.74,0.66,0.74,0.74,0.6566329966329966,0.7374747474747474,0.74
244,"(5, (0.8, 0.2), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6310648148148148,0.7182986111111112,0.72,0.6333333333333333,0.72,0.72,0.6261362709098327,0.7146022031823744,0.72
245,"(5, (0.8, 0.2), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63,0.5885250015684799,0.6533502729154904,0.63,0.58,0.63,0.63,0.5796789105447276,0.6378841829085458,0.63
246,"(5, (0.8, 0.2), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.5839215686274509,0.6479411764705882,0.64,0.5733333333333334,0.64,0.64,0.5682733912084883,0.6362050434063662,0.64
247,"(5, (0.8, 0.2), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.5910996760053364,0.6555889079473985,0.66,0.5800000000000001,0.66,0.66,0.5718397958103348,0.6473264487994987,0.66
248,"(5, (0.8, 0.2), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7472989195678271,0.7900660264105642,0.77,0.7266666666666667,0.77,0.7699999999999999,0.7240687749162326,0.7703243084599017,0.77
249,"(5, (0.8, 0.2), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.68058748403576,0.7493295019157088,0.73,0.6866666666666666,0.73,0.7299999999999999,0.6815655696976646,0.7374899667469328,0.73
250,"(5, (0.8, 0.2), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6856646965006098,0.734836757669575,0.7,0.6333333333333333,0.7,0.7,0.6250720310126251,0.6915763004871915,0.7
251,"(5, (0.8, 0.2), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.5890123456790123,0.6709259259259258,0.66,0.5866666666666667,0.66,0.66,0.5875248560962847,0.6651334379905808,0.66
252,"(5, (0.9, 0.1), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7449921507064365,0.8036420722135008,0.8,0.7466666666666667,0.8,0.8000000000000002,0.7457159833630422,0.8017112299465241,0.8
253,"(5, (0.9, 0.1), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.8258064516129032,0.8693548387096774,0.86,0.82,0.86,0.8599999999999999,0.8170033670033671,0.8602272727272728,0.86
254,"(5, (0.9, 0.1), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7170868347338936,0.7780112044817926,0.78,0.7133333333333334,0.78,0.78,0.7130960019709929,0.7773962589039871,0.78
255,"(5, (0.9, 0.1), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.8037895292797254,0.8479401861754803,0.85,0.7999999999999999,0.85,0.85,0.8005731015000027,0.8479545786002496,0.85
256,"(5, (0.9, 0.1), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7402659069325735,0.7955840455840456,0.8,0.7333333333333334,0.8,0.8000000000000002,0.7348241414737579,0.7962161453210047,0.8
257,"(5, (0.9, 0.1), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.685856923414527,0.7541886109282422,0.75,0.6866666666666666,0.75,0.75,0.6818422318422318,0.7487554112554113,0.75
258,"(5, (0.9, 0.1), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6676337846550613,0.7400870406189555,0.73,0.6733333333333333,0.73,0.7299999999999999,0.6643230503877501,0.7302010506774104,0.73
259,"(5, (0.9, 0.1), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7106746626686657,0.7667016491754123,0.75,0.7133333333333334,0.75,0.75,0.710462962962963,0.7568055555555556,0.75
260,"(5, (0.9, 0.1), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.675104235242484,0.7461240947992099,0.74,0.6733333333333333,0.74,0.74,0.6699374699374699,0.7398268398268398,0.74
261,"(5, (0.9, 0.1), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.8123249299719889,0.8494397759103641,0.85,0.8066666666666666,0.85,0.85,0.8068887282493632,0.8477408036127647,0.85
262,"(5, (0.9, 0.1), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7682251082251081,0.8211688311688312,0.82,0.7666666666666666,0.82,0.82,0.7658477184530978,0.8193857888398233,0.82
263,"(5, (0.9, 0.1), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7762923351158645,0.8273172905525845,0.83,0.7733333333333333,0.83,0.83,0.7735681915163694,0.8277008961125244,0.83
264,"(5, (0.9, 0.1), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7734632034632035,0.8200974025974026,0.82,0.7733333333333333,0.82,0.82,0.7717596681386324,0.8188197511039743,0.82
265,"(5, (0.9, 0.1), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6974206349206349,0.7678571428571428,0.76,0.7000000000000001,0.76,0.76,0.6978565010910024,0.7631882941855987,0.76
266,"(5, (0.9, 0.1), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.6481324876673714,0.7244714587737843,0.68,0.6333333333333333,0.68,0.68,0.6338595287119654,0.6958247540608556,0.68
267,"(5, (0.9, 0.1), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7407337997667832,0.7951336831584208,0.79,0.7466666666666667,0.79,0.79,0.7419375157470397,0.7911470143613001,0.79
268,"(5, (0.9, 0.1), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.6203703703703703,0.6944444444444444,0.68,0.6133333333333333,0.68,0.68,0.6042644166823067,0.6776881084300973,0.68
269,"(5, (0.9, 0.1), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7243055555555555,0.7880208333333333,0.78,0.7266666666666666,0.78,0.78,0.7197278911564625,0.7795918367346937,0.78
270,"(5, (0.9, 0.1), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.769248797587022,0.8216174492540964,0.81,0.7733333333333333,0.81,0.81,0.7696659419781658,0.8143628585454801,0.81
271,"(5, (0.9, 0.1), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7014936600042984,0.7708010960670535,0.76,0.7066666666666667,0.76,0.76,0.697504970309805,0.7602421297942094,0.76
272,"(5, (0.9, 0.1), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7470622491212745,0.8049775379047857,0.79,0.7466666666666666,0.79,0.79,0.7432028744816637,0.7945155579231034,0.79
273,"(5, (0.9, 0.1), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6823062558356675,0.737920168067227,0.71,0.6933333333333334,0.71,0.7100000000000001,0.6805277748534934,0.7169175702705547,0.71
274,"(5, (0.9, 0.1), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64,0.6028128212316606,0.6838169329969161,0.64,0.6,0.64,0.64,0.5964578631245298,0.6561346061346062,0.64
275,"(5, (0.9, 0.1), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.6083014048531289,0.6840038314176247,0.66,0.6066666666666666,0.66,0.66,0.605802086916638,0.6701410388716892,0.66
276,"(5, (0.9, 0.1), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.7380133416718783,0.7913148843026891,0.74,0.7266666666666666,0.74,0.74,0.7162698412698413,0.7514880952380952,0.74
277,"(5, (0.9, 0.1), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.7041847041847041,0.7721861471861472,0.73,0.7000000000000001,0.73,0.7299999999999999,0.6924043210344601,0.7421293277323667,0.73
278,"(5, (0.9, 0.1), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6991341991341992,0.7743506493506493,0.71,0.6666666666666666,0.71,0.7100000000000001,0.6514306949089558,0.7168338907469343,0.71
279,"(5, (0.9, 0.1), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.66,0.5853462157809984,0.6835748792270532,0.66,0.5800000000000001,0.66,0.66,0.5740325962638201,0.6648994471978651,0.66
280,"(5, (1, 0), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7533227006911218,0.8149920255183413,0.8,0.7466666666666667,0.8,0.8000000000000002,0.741891113812296,0.8013162945428955,0.8
281,"(5, (1, 0), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7236227824463118,0.7878151260504201,0.79,0.7200000000000001,0.79,0.79,0.7196966620369994,0.7872972490029971,0.79
282,"(5, (1, 0), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,0.826923076923077,0.8701923076923077,0.87,0.8266666666666667,0.87,0.87,0.8265973055889022,0.8699479791916767,0.87
283,"(5, (1, 0), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7711111111111112,0.8233333333333333,0.82,0.7666666666666666,0.82,0.82,0.7643771043771044,0.8182828282828283,0.82
284,"(5, (1, 0), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,0.8440196078431373,0.8781127450980393,0.88,0.84,0.88,0.88,0.8418697379942075,0.8789270559709031,0.88
285,"(5, (1, 0), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6741503267973856,0.7458088235294117,0.75,0.6733333333333333,0.75,0.75,0.6736364248669765,0.7478015760759749,0.75
286,"(5, (1, 0), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7204899323387952,0.7797291513817559,0.77,0.7266666666666667,0.77,0.7699999999999999,0.7219767632138767,0.7734413352970054,0.77
287,"(5, (1, 0), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7066927529143229,0.7640621178772316,0.75,0.7066666666666667,0.75,0.75,0.7052777582969041,0.7557624424340184,0.75
288,"(5, (1, 0), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7906746031746031,0.837797619047619,0.83,0.7933333333333333,0.83,0.83,0.7910409446797587,0.833076626877166,0.83
289,"(5, (1, 0), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.8055555555555555,0.8541666666666665,0.85,0.7999999999999999,0.85,0.85,0.7979797979797979,0.8484848484848484,0.85
290,"(5, (1, 0), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7757407407407407,0.8268055555555556,0.82,0.7666666666666666,0.82,0.82,0.7621351829185367,0.8166013871889024,0.82
291,"(5, (1, 0), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7212418300653595,0.7860294117647058,0.79,0.7200000000000001,0.79,0.79,0.7205091937765205,0.7879066478076379,0.79
292,"(5, (1, 0), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7632080610021786,0.8171977124183006,0.8,0.7533333333333333,0.8,0.8000000000000002,0.7472669793183336,0.8002461528560971,0.8
293,"(5, (1, 0), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.8046759259259259,0.8485069444444444,0.84,0.7933333333333333,0.84,0.8399999999999999,0.7893349653202776,0.8370012239902082,0.84
294,"(5, (1, 0), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6840463458110517,0.7459893048128342,0.72,0.6866666666666666,0.72,0.72,0.6785671354730137,0.7270104579877389,0.72
295,"(5, (1, 0), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6544444444444445,0.7108333333333334,0.7,0.64,0.7,0.7,0.6435016835016835,0.7026262626262627,0.7
296,"(5, (1, 0), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7707693292370711,0.8124519969278035,0.8,0.7666666666666666,0.8,0.8000000000000002,0.7641969831410824,0.8027395740905058,0.8
297,"(5, (1, 0), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7412458830898547,0.8006152633812209,0.79,0.7466666666666667,0.79,0.79,0.7432502474952445,0.794551087683289,0.79
298,"(5, (1, 0), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.8217979589496617,0.8607929136566906,0.82,0.7999999999999999,0.82,0.82,0.7902534113060429,0.8242690058479534,0.82
299,"(5, (1, 0), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7687852022529441,0.8213805683563749,0.81,0.7666666666666666,0.81,0.81,0.7633096716947648,0.8122781721384206,0.81
300,"(5, (1, 0), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6658730158730158,0.7438492063492064,0.72,0.6666666666666666,0.72,0.72,0.6646016347108701,0.7300301734015736,0.72
301,"(5, (1, 0), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6853325110494398,0.7533610854147395,0.74,0.6866666666666666,0.74,0.74,0.6837733000104134,0.744788737894408,0.74
302,"(5, (1, 0), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6865086133378816,0.7587838990278014,0.72,0.6933333333333334,0.72,0.72,0.6829433807121434,0.7319877553143272,0.72
303,"(5, (1, 0), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7185099846390169,0.7888824884792627,0.75,0.7266666666666667,0.75,0.75,0.7165837307346741,0.7627125233257308,0.75
304,"(5, (1, 0), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7419103313840155,0.789766081871345,0.76,0.7333333333333334,0.76,0.76,0.725437289199153,0.765130598478312,0.76
305,"(5, (1, 0), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.7228640707459707,0.7860504920838681,0.74,0.7200000000000001,0.74,0.74,0.7075790554051423,0.7504645113340765,0.74
306,"(5, (1, 0), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6850726106045255,0.7478470111448834,0.73,0.68,0.73,0.7299999999999999,0.6779457983072127,0.7352634724417498,0.73
307,"(5, (1, 0), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7388820889432884,0.7925336597307222,0.75,0.7266666666666667,0.75,0.75,0.7176682337972661,0.7586812828748313,0.75
